total_num_hired,total_num_left,total_num_promoted,org_saturation_day,vp_team_size_skew,director_team_size_skew,manager_team_size_skew,mean_days_between_hires,mean_days_between_promotions,mean_days_between_leavings,seed,weight_employed,weight_promoted,weight_change,weight_left,min_employees_for_leaving,min_events_per_week,max_events_per_day,max_events_per_type
170,70,85,153,3.333,1.6,1.111,2.11,4.04,4.97,13,3,2,1,1,20,1,6,3
180,80,115,194,3.333,2.8,1.533,1.99,3.04,4.32,14,3,2,1,1,20,1,6,3
163,63,93,141,0.833,2.067,1.4,2.24,3.67,5.27,15,3,2,1,1,20,1,6,3
170,70,109,175,1.667,1.52,1.333,2.13,3.17,4.94,16,3,2,1,1,20,1,6,3
176,77,109,144,3.333,2.067,3.133,2.06,3.27,4.63,17,3,2,1,1,20,1,6,3
164,65,81,141,1.5,2.222,1.933,2.23,4.1,5.33,18,3,2,1,1,20,1,6,3
166,67,101,162,1.667,3.6,1.964,2.16,3.41,5.09,19,3,2,1,1,20,1,6,3
166,66,103,193,1.111,3.6,1.9,2.21,3.35,5.11,0,3,2,1,1,20,1,7,2
169,70,101,183,3.333,0.0,1.333,2.15,3.46,4.91,1,3,2,1,1,20,1,7,2
172,72,102,168,1.111,1.267,1.433,2.11,3.47,4.87,2,3,2,1,1,20,1,7,2
176,77,125,192,1.0,0.0,1.222,2.07,2.77,4.51,3,3,2,1,1,20,1,7,2
167,67,111,228,1.667,1.8,1.8,2.12,3.1,5.08,4,3,2,1,1,20,1,7,2
166,66,76,121,1.111,2.7,1.5,2.18,4.61,5.38,5,3,2,1,1,20,1,7,2
161,61,95,154,1.667,1.8,3.4,2.22,3.57,5.62,6,3,2,1,1,20,1,7,2
161,61,94,126,3.333,1.5,2.067,2.24,3.66,5.57,7,3,2,1,1,20,1,7,2
173,74,105,172,1.667,3.5,1.214,2.12,3.15,4.58,8,3,2,1,1,20,1,7,2
187,89,119,159,3.333,1.733,2.267,1.91,2.88,3.99,9,3,2,1,1,20,1,7,2
161,61,85,148,1.667,6.6,2.733,2.27,3.99,5.5,10,3,2,1,1,20,1,7,2
166,66,99,174,3.0,2.0,1.767,2.19,3.52,5.34,11,3,2,1,1,20,1,7,2
162,62,88,136,1.667,1.7,1.222,2.24,3.84,5.64,12,3,2,1,1,20,1,7,2
170,71,103,148,1.667,0.0,1.667,2.12,3.43,4.94,13,3,2,1,1,20,1,7,2
163,64,97,173,1.667,2.067,1.433,2.24,3.58,5.46,14,3,2,1,1,20,1,7,2
163,63,95,171,1.667,1.233,1.367,2.21,3.06,5.6,15,3,2,1,1,20,1,7,2
162,62,97,153,3.333,0.0,1.667,2.24,3.58,5.69,16,3,2,1,1,20,1,7,2
153,53,101,138,3.333,1.3,1.933,2.32,3.5,6.5,17,3,2,1,1,20,1,7,2
159,59,101,171,3.333,0.0,1.667,2.28,3.45,6.09,18,3,2,1,1,20,1,7,2
164,65,106,160,1.667,4.0,1.571,2.21,3.29,5.39,19,3,2,1,1,20,1,7,2
172,72,88,145,1.111,1.64,2.333,2.13,3.95,4.77,0,3,2,1,1,20,1,7,3
170,71,98,168,1.667,1.3,3.267,2.15,3.56,4.86,1,3,2,1,1,20,1,7,3
156,56,89,127,1.111,2.8,1.533,2.3,3.85,6.11,2,3,2,1,1,20,1,7,3
167,67,104,161,3.333,2.2,1.133,2.19,3.34,5.05,3,3,2,1,1,20,1,7,3
167,67,104,193,3.333,0.0,1.567,2.18,3.38,5.35,4,3,2,1,1,20,1,7,3
165,65,93,160,3.333,4.0,1.244,2.2,3.78,5.42,5,3,2,1,1,20,1,7,3
166,66,104,166,0.0,1.0,1.156,2.19,3.31,5.09,6,3,2,1,1,20,1,7,3
181,81,92,174,1.667,0.0,2.067,2.0,3.77,4.19,7,3,2,1,1,20,1,7,3
159,59,87,125,3.333,1.68,2.0,2.27,3.97,5.9,8,3,2,1,1,20,1,7,3
169,69,93,143,0.0,0.95,2.067,2.17,3.64,5.09,9,3,2,1,1,20,1,7,3
174,74,108,172,1.667,1.3,1.567,2.08,3.21,4.66,10,3,2,1,1,20,1,7,3
171,71,107,148,1.111,0.0,1.333,2.11,3.18,4.71,11,3,2,1,1,20,1,7,3
162,63,97,143,3.333,3.8,2.0,2.25,3.62,5.5,12,3,2,1,1,20,1,7,3
173,73,111,143,3.333,1.467,1.467,2.11,3.16,4.72,13,3,2,1,1,20,1,7,3
178,79,112,155,1.667,4.4,1.433,2.06,3.15,4.5,14,3,2,1,1,20,1,7,3
158,58,99,196,3.333,3.2,1.333,2.3,3.48,6.07,15,3,2,1,1,20,1,7,3
195,96,121,190,1.667,1.4,1.311,1.87,2.88,3.73,16,3,2,1,1,20,1,7,3
181,81,116,187,3.333,2.0,1.7,2.02,3.04,4.33,17,3,2,1,1,20,1,7,3
174,75,105,154,1.5,1.889,1.567,2.1,3.28,4.61,18,3,2,1,1,20,1,7,3
163,63,88,169,0.833,3.0,1.667,2.19,3.74,5.5,19,3,2,1,1,20,1,7,3
163,64,92,138,1.667,1.8,1.244,2.24,3.79,5.52,0,3,2,1,1,20,1,8,2
162,62,90,157,1.111,2.0,1.833,2.17,3.76,5.41,1,3,2,1,1,20,1,8,2
156,56,105,180,1.667,0.0,1.4,2.32,3.37,6.29,2,3,2,1,1,20,1,8,2
173,73,104,173,3.333,0.0,2.033,2.1,3.35,4.6,3,3,2,1,1,20,1,8,2
173,74,96,134,3.333,0.9,2.0,2.12,3.68,4.77,4,3,2,1,1,20,1,8,2
179,79,102,167,1.667,1.867,1.214,2.04,3.46,4.35,5,3,2,1,1,20,1,8,2
162,62,88,123,1.667,2.1,1.567,2.26,3.89,5.72,6,3,2,1,1,20,1,8,2
159,60,85,118,1.667,3.2,2.133,2.29,4.17,5.9,7,3,2,1,1,20,1,8,2
159,59,101,152,1.111,2.3,2.533,2.26,3.36,5.81,8,3,2,1,1,20,1,8,2
160,61,82,132,1.667,5.2,3.0,2.24,4.19,5.85,9,3,2,1,1,20,1,8,2
159,59,79,148,1.667,2.3,1.167,2.3,4.14,5.86,10,3,2,1,1,20,1,8,2
163,63,78,153,1.667,2.0,1.9,2.22,4.26,5.55,11,3,2,1,1,20,1,8,2
171,71,102,195,3.333,1.7,1.467,2.11,3.34,4.91,12,3,2,1,1,20,1,8,2
170,70,96,161,1.667,2.4,2.4,2.15,3.56,4.96,13,3,2,1,1,20,1,8,2
172,73,86,160,3.333,0.0,1.6,2.09,3.87,4.68,14,3,2,1,1,20,1,8,2
161,62,100,172,3.333,2.2,1.5,2.24,3.51,5.62,15,3,2,1,1,20,1,8,2
177,77,102,156,1.667,1.45,2.667,2.06,3.47,4.39,16,3,2,1,1,20,1,8,2
163,64,101,144,0.0,1.1,3.0,2.15,3.35,5.54,17,3,2,1,1,20,1,8,2
161,62,90,170,1.111,3.0,1.167,2.27,3.87,5.67,18,3,2,1,1,20,1,8,2
157,57,87,161,1.111,1.7,3.667,2.29,3.99,5.88,19,3,2,1,1,20,1,8,2
163,63,100,195,3.333,0.0,1.667,2.23,3.48,5.58,0,3,2,1,1,20,1,8,3
163,63,96,131,1.667,4.0,3.4,2.23,3.61,5.42,1,3,2,1,1,20,1,8,3
156,56,79,153,3.333,4.6,1.8,2.31,4.24,6.11,2,3,2,1,1,20,1,8,3
167,67,83,129,1.0,2.667,1.767,2.18,4.26,5.3,3,3,2,1,1,20,1,8,3
182,82,128,208,3.333,1.4,1.867,1.98,2.75,4.26,4,3,2,1,1,20,1,8,3
167,68,102,182,3.333,3.333,1.267,2.15,3.37,5.01,5,3,2,1,1,20,1,8,3
173,73,101,131,1.667,1.8,2.667,2.1,3.46,4.69,6,3,2,1,1,20,1,8,3
172,72,100,165,1.111,1.9,1.8,2.04,3.38,4.54,7,3,2,1,1,20,1,8,3
166,67,83,130,3.333,2.6,1.533,2.2,4.11,5.08,8,3,2,1,1,20,1,8,3
164,64,89,136,3.333,2.4,1.433,2.21,3.9,5.35,9,3,2,1,1,20,1,8,3
163,63,110,188,3.333,1.9,1.767,2.23,3.13,5.55,10,3,2,1,1,20,1,8,3
164,64,117,231,0.0,1.75,1.4,2.18,2.9,5.33,11,3,2,1,1,20,1,8,3
156,57,84,133,3.333,2.8,1.657,2.28,4.05,6.23,12,3,2,1,1,20,1,8,3
165,65,88,141,1.111,0.0,1.767,2.21,3.95,5.28,13,3,2,1,1,20,1,8,3
165,65,113,194,1.667,1.6,1.333,2.21,3.03,5.47,14,3,2,1,1,20,1,8,3
173,73,111,178,1.111,1.933,3.333,2.09,3.08,4.75,15,3,2,1,1,20,1,8,3
158,58,81,125,1.667,2.3,1.767,2.32,4.29,6.09,16,3,2,1,1,20,1,8,3
155,55,85,151,1.667,1.7,1.333,2.36,4.05,6.5,17,3,2,1,1,20,1,8,3
156,56,89,135,1.667,1.8,1.467,2.28,3.86,6.04,18,3,2,1,1,20,1,8,3
174,74,90,150,1.667,0.0,1.367,2.08,3.78,4.64,19,3,2,1,1,20,1,8,3
160,60,89,127,1.111,2.3,1.533,2.28,3.75,5.83,0,3,2,1,1,20,2,6,2
157,57,93,183,1.667,3.6,1.5,2.31,3.63,5.96,1,3,2,1,1,20,2,6,2
166,66,90,188,0.833,0.0,2.267,2.2,3.83,5.28,2,3,2,1,1,20,2,6,2
160,60,87,175,1.667,1.029,1.3,2.29,4.02,5.81,3,3,2,1,1,20,2,6,2
180,80,95,159,1.667,3.4,1.967,2.03,3.72,4.37,4,3,2,1,1,20,2,6,2
164,64,87,155,1.667,4.2,1.767,2.2,4.0,5.16,5,3,2,1,1,20,2,6,2
169,69,96,183,1.111,6.4,2.6,2.17,3.63,5.12,6,3,2,1,1,20,2,6,2
157,57,95,165,0.833,1.9,1.733,2.26,3.38,5.93,7,3,2,1,1,20,2,6,2
165,66,82,124,1.667,1.533,1.6,2.22,4.32,5.26,8,3,2,1,1,20,2,6,2
168,68,92,162,3.333,2.6,1.6,2.16,3.76,5.12,9,3,2,1,1,20,2,6,2
158,58,95,165,0.0,1.333,1.967,2.32,3.65,5.96,10,3,2,1,1,20,2,6,2
172,73,105,215,1.111,0.0,1.679,2.11,3.31,4.76,11,3,2,1,1,20,2,6,2
154,54,101,146,1.667,0.0,1.667,2.38,3.36,6.38,12,3,2,1,1,20,2,6,2
172,72,98,165,3.333,4.2,1.767,2.12,3.54,4.82,13,3,2,1,1,20,2,6,2
156,56,94,168,1.667,1.267,1.167,2.28,3.54,5.96,14,3,2,1,1,20,2,6,2
170,70,118,180,1.667,2.1,1.667,2.15,2.89,4.9,15,3,2,1,1,20,2,6,2
162,62,88,161,1.667,1.4,1.867,2.22,3.83,5.54,16,3,2,1,1,20,2,6,2
173,73,79,137,1.667,1.2,1.167,2.11,4.42,4.79,17,3,2,1,1,20,2,6,2
149,49,87,160,1.111,1.2,2.0,2.39,3.9,6.98,18,3,2,1,1,20,2,6,2
180,80,103,154,1.667,2.4,1.6,1.98,3.34,4.24,19,3,2,1,1,20,2,6,2
154,54,86,173,1.667,1.467,1.222,2.25,3.89,6.02,0,3,2,1,1,20,2,6,3
163,63,72,117,3.333,3.0,1.633,2.21,4.73,5.52,1,3,2,1,1,20,2,6,3
166,66,100,163,1.111,0.0,1.9,2.15,3.46,5.18,2,3,2,1,1,20,2,6,3
153,53,83,139,1.111,1.7,1.967,2.13,3.87,5.87,3,3,2,1,1,20,2,6,3
178,78,93,140,3.0,0.0,2.033,2.06,3.84,4.38,4,3,2,1,1,20,2,6,3
163,63,96,159,3.333,2.667,1.2,2.23,3.63,5.44,5,3,2,1,1,20,2,6,3
166,66,94,146,1.667,6.6,1.233,2.19,3.71,5.25,6,3,2,1,1,20,2,6,3
171,71,103,144,1.667,2.0,1.833,2.12,3.42,4.93,7,3,2,1,1,20,2,6,3
174,75,77,150,2.667,2.125,1.933,2.09,4.53,4.7,8,3,2,1,1,20,2,6,3
157,58,99,149,1.667,0.0,1.367,2.31,3.48,5.75,9,3,2,1,1,20,2,6,3
165,65,70,122,1.667,1.2,1.967,2.21,4.17,5.3,10,3,2,1,1,20,2,6,3
166,66,97,188,3.333,0.0,1.767,2.19,3.53,5.37,11,3,2,1,1,20,2,6,3
176,76,101,187,1.667,3.8,1.067,2.02,3.29,4.53,12,3,2,1,1,20,2,6,3
165,65,87,176,0.833,1.8,1.9,2.21,3.98,5.36,13,3,2,1,1,20,2,6,3
174,74,110,166,3.333,4.6,1.567,2.07,3.17,4.49,14,3,2,1,1,20,2,6,3
165,65,96,170,1.667,1.9,1.933,2.18,3.58,5.2,15,3,2,1,1,20,2,6,3
162,63,88,161,1.667,1.8,1.367,2.18,3.84,5.56,16,3,2,1,1,20,2,6,3
161,63,85,130,3.333,0.0,1.3,2.17,4.17,5.53,17,3,2,1,1,20,2,6,3
176,76,115,138,1.667,1.733,3.067,2.06,2.98,4.47,18,3,2,1,1,20,2,6,3
162,62,86,128,1.667,1.2,1.4,2.26,3.95,5.66,19,3,2,1,1,20,2,6,3
168,68,95,138,1.667,3.3,1.367,2.18,3.69,5.22,0,3,2,1,1,20,2,7,2
170,71,101,154,1.667,3.5,1.433,2.13,3.48,4.91,1,3,2,1,1,20,2,7,2
162,62,84,147,0.0,1.8,1.311,2.25,4.18,5.64,2,3,2,1,1,20,2,7,2
174,74,117,147,1.667,2.1,1.357,2.1,2.99,4.77,3,3,2,1,1,20,2,7,2
162,62,82,139,0.0,1.933,1.089,2.25,4.36,5.39,4,3,2,1,1,20,2,7,2
172,72,100,143,1.111,2.333,1.179,2.12,3.53,4.92,5,3,2,1,1,20,2,7,2
164,64,107,180,3.333,0.0,2.0,2.23,3.27,5.48,6,3,2,1,1,20,2,7,2
175,75,93,152,1.667,0.0,1.233,2.06,3.71,4.41,7,3,2,1,1,20,2,7,2
174,75,107,142,0.889,1.375,1.5,2.1,3.24,4.69,8,3,2,1,1,20,2,7,2
165,66,107,205,1.111,4.0,1.7,2.21,3.25,5.29,9,3,2,1,1,20,2,7,2
170,70,115,192,3.333,0.0,1.6,2.15,3.04,5.06,10,3,2,1,1,20,2,7,2
183,83,106,169,3.333,1.9,3.733,1.94,3.25,4.1,11,3,2,1,1,20,2,7,2
163,68,93,140,1.111,6.2,1.269,2.17,3.67,5.19,12,3,2,1,1,20,2,7,2
148,49,81,140,3.333,1.175,1.067,2.36,4.12,6.98,13,3,2,1,1,20,2,7,2
173,73,109,153,0.0,1.9,1.9,2.09,3.23,4.82,14,3,2,1,1,20,2,7,2
178,78,115,179,0.0,3.6,1.867,2.06,3.0,4.57,15,3,2,1,1,20,2,7,2
184,84,122,171,3.333,1.08,1.786,1.97,2.87,4.17,16,3,2,1,1,20,2,7,2
168,68,96,154,1.111,2.3,1.767,2.1,3.55,4.85,17,3,2,1,1,20,2,7,2
159,59,86,158,3.333,2.0,1.2,2.29,4.11,5.98,18,3,2,1,1,20,2,7,2
166,66,89,143,3.333,1.6,1.433,2.14,3.81,5.05,19,3,2,1,1,20,2,7,2
147,47,67,152,1.667,2.0,2.067,2.49,5.15,7.46,0,3,2,1,1,20,2,7,3
159,59,88,123,0.833,1.9,1.311,2.27,3.94,5.95,1,3,2,1,1,20,2,7,3
179,79,110,168,0.0,2.9,1.6,2.03,3.21,4.38,2,3,2,1,1,20,2,7,3
167,67,90,175,1.667,1.2,3.6,2.17,3.75,5.17,3,3,2,1,1,20,2,7,3
169,69,101,155,1.667,1.35,1.467,2.17,3.35,5.12,4,3,2,1,1,20,2,7,3
171,71,107,170,3.333,2.5,1.933,2.06,3.15,4.76,5,3,2,1,1,20,2,7,3
167,67,85,151,1.111,1.2,1.667,2.17,3.77,5.17,6,3,2,1,1,20,2,7,3
155,55,95,138,1.667,1.35,2.333,2.35,3.64,6.37,7,3,2,1,1,20,2,7,3
171,71,97,180,1.111,0.0,1.767,2.12,3.56,4.87,8,3,2,1,1,20,2,7,3
167,67,92,154,3.333,1.8,1.933,2.16,3.79,5.26,9,3,2,1,1,20,2,7,3
162,62,97,172,3.333,1.2,1.25,2.25,3.66,5.62,10,3,2,1,1,20,2,7,3
157,57,93,181,0.0,3.5,1.19,2.33,3.77,6.11,11,3,2,1,1,20,2,7,3
163,63,92,142,1.111,1.6,2.667,2.23,3.86,5.61,12,3,2,1,1,20,2,7,3
171,71,108,148,1.111,0.0,1.6,2.14,3.21,4.84,13,3,2,1,1,20,2,7,3
165,65,96,172,1.111,1.3,3.067,2.2,3.18,5.25,14,3,2,1,1,20,2,7,3
165,65,107,170,0.833,1.6,1.467,2.16,3.2,5.05,15,3,2,1,1,20,2,7,3
174,75,87,168,3.0,4.222,1.1,2.08,4.02,4.64,16,3,2,1,1,20,2,7,3
182,82,123,193,3.333,1.9,1.356,1.94,2.67,4.11,17,3,2,1,1,20,2,7,3
170,72,106,162,1.667,1.6,3.267,2.15,3.3,4.76,18,3,2,1,1,20,2,7,3
168,68,109,170,1.667,3.4,1.267,2.14,3.11,4.97,19,3,2,1,1,20,2,7,3
161,61,93,161,3.333,2.5,1.633,2.24,3.71,5.72,0,3,2,1,1,20,2,8,2
160,61,87,174,0.0,0.0,1.133,2.23,3.98,5.63,1,3,2,1,1,20,2,8,2
171,71,82,147,3.333,1.6,2.1,2.11,4.16,4.93,2,3,2,1,1,20,2,8,2
165,65,89,170,3.333,4.1,1.067,2.18,3.8,5.33,3,3,2,1,1,20,2,8,2
157,57,104,191,1.111,1.7,1.022,2.24,3.26,5.89,4,3,2,1,1,20,2,8,2
181,81,120,200,3.333,2.1,1.567,2.01,2.92,4.36,5,3,2,1,1,20,2,8,2
167,68,86,112,1.111,3.8,2.786,2.18,4.05,5.21,6,3,2,1,1,20,2,8,2
159,61,93,161,3.333,1.4,1.867,2.29,3.76,5.68,7,3,2,1,1,20,2,8,2
158,59,99,189,1.5,2.778,0.929,2.31,3.47,5.86,8,3,2,1,1,20,2,8,2
163,63,85,147,3.333,1.7,1.244,2.22,4.17,5.0,9,3,2,1,1,20,2,8,2
165,65,87,168,3.333,2.15,2.133,2.18,4.01,5.34,10,3,2,1,1,20,2,8,2
170,70,80,133,3.333,1.8,1.022,2.09,4.32,4.9,11,3,2,1,1,20,2,8,2
180,82,109,185,3.333,2.6,1.6,1.99,3.18,4.32,12,3,2,1,1,20,2,8,2
150,50,86,130,1.667,3.0,3.133,2.4,3.99,6.94,13,3,2,1,1,20,2,8,2
165,66,96,156,0.0,1.56,2.2,2.21,3.32,5.29,14,3,2,1,1,20,2,8,2
178,78,113,173,3.333,2.5,1.5,2.03,3.03,4.38,15,3,2,1,1,20,2,8,2
168,68,92,153,3.333,2.1,1.867,2.14,3.69,4.93,16,3,2,1,1,20,2,8,2
161,61,109,165,1.667,1.6,1.667,2.22,3.18,5.5,17,3,2,1,1,20,2,8,2
158,59,103,144,1.5,2.389,2.067,2.19,3.28,5.97,18,3,2,1,1,20,2,8,2
187,87,111,152,0.0,1.4,1.667,1.92,3.11,3.93,19,3,2,1,1,20,2,8,2
168,68,87,156,3.333,2.1,1.156,2.17,4.03,5.09,0,3,2,1,1,20,2,8,3
165,65,90,178,1.667,1.0,0.95,2.18,3.82,5.36,1,3,2,1,1,20,2,8,3
165,65,85,130,1.111,8.0,1.1,2.16,4.12,5.02,2,3,2,1,1,20,2,8,3
155,56,94,140,1.111,0.0,3.133,2.26,3.57,6.22,3,3,2,1,1,20,2,8,3
171,71,93,157,1.111,3.6,1.067,2.12,3.63,4.91,4,3,2,1,1,20,2,8,3
167,68,101,190,1.667,3.5,0.867,2.14,3.21,5.25,5,3,2,1,1,20,2,8,3
159,60,85,129,1.667,1.467,2.533,2.3,4.1,5.64,6,3,2,1,1,20,2,8,3
165,65,97,157,1.667,3.8,1.2,2.22,3.45,5.22,7,3,2,1,1,20,2,8,3
154,56,80,160,1.111,0.933,1.385,2.33,4.34,6.36,8,3,2,1,1,20,2,8,3
155,55,98,148,1.667,1.7,2.8,2.33,3.49,5.67,9,3,2,1,1,20,2,8,3
162,62,96,183,1.111,1.8,1.733,2.23,3.6,5.61,10,3,2,1,1,20,2,8,3
152,52,96,178,3.333,0.0,3.714,2.41,3.61,6.78,11,3,2,1,1,20,2,8,3
147,47,80,137,0.833,3.6,1.833,2.41,4.14,7.26,12,3,2,1,1,20,2,8,3
165,65,89,138,0.0,1.667,1.567,2.22,3.92,5.38,13,3,2,1,1,20,2,8,3
156,56,92,155,1.667,2.0,1.9,2.34,3.6,6.27,14,3,2,1,1,20,2,8,3
156,58,88,145,3.333,1.9,1.467,2.35,4.0,6.02,15,3,2,1,1,20,2,8,3
165,65,96,127,3.333,1.28,2.133,2.21,3.59,5.42,16,3,2,1,1,20,2,8,3
175,76,97,169,1.667,0.0,1.1,2.09,3.52,4.68,17,3,2,1,1,20,2,8,3
151,51,95,164,1.111,1.8,1.567,2.43,3.71,6.88,18,3,2,1,1,20,2,8,3
172,72,108,201,1.667,2.3,1.567,2.13,3.24,4.9,19,3,2,1,1,20,2,8,3
167,67,94,154,3.333,2.6,1.429,2.19,3.62,5.02,0,3,2,1,1,30,1,6,2
164,64,83,131,1.111,4.2,1.767,2.2,4.13,5.22,1,3,2,1,1,30,1,6,2
168,68,81,120,1.111,1.2,2.033,2.16,4.25,5.0,2,3,2,1,1,30,1,6,2
157,58,81,177,0.833,3.6,1.356,2.31,4.22,5.95,3,3,2,1,1,30,1,6,2
164,64,80,193,1.667,3.3,1.533,2.23,4.35,5.46,4,3,2,1,1,30,1,6,2
170,70,87,121,1.667,2.6,1.333,2.12,3.99,4.74,5,3,2,1,1,30,1,6,2
166,66,93,129,1.667,0.0,1.4,2.2,3.73,5.28,6,3,2,1,1,30,1,6,2
165,68,80,156,3.0,1.889,1.115,2.19,4.23,5.1,7,3,2,1,1,30,1,6,2
179,79,99,146,1.5,1.778,1.8,2.04,3.51,4.4,8,3,2,1,1,30,1,6,2
160,60,80,153,1.111,1.9,1.9,2.19,4.1,5.22,9,3,2,1,1,30,1,6,2
153,53,61,120,1.111,3.0,1.833,2.33,5.63,6.35,10,3,2,1,1,30,1,6,2
170,70,82,143,1.667,3.6,0.911,2.08,4.12,4.78,11,3,2,1,1,30,1,6,2
173,74,82,135,0.833,1.8,1.767,2.1,4.28,4.75,12,3,2,1,1,30,1,6,2
171,71,95,174,0.833,1.4,2.4,2.14,3.72,4.9,13,3,2,1,1,30,1,6,2
163,63,71,144,1.111,0.0,2.033,2.23,4.73,5.47,14,3,2,1,1,30,1,6,2
166,67,62,138,1.111,1.6,1.378,2.16,5.44,4.98,15,3,2,1,1,30,1,6,2
154,54,67,129,1.667,1.6,0.978,2.37,5.26,6.36,16,3,2,1,1,30,1,6,2
168,68,95,115,0.833,0.0,1.867,2.18,3.67,5.07,17,3,2,1,1,30,1,6,2
160,60,89,169,1.111,1.533,1.533,2.28,3.89,5.56,18,3,2,1,1,30,1,6,2
168,69,83,166,3.333,8.4,1.067,2.17,4.16,4.85,19,3,2,1,1,30,1,6,2
166,66,96,151,3.333,2.2,1.156,2.17,3.56,5.14,0,3,2,1,1,30,1,6,3
178,79,103,146,1.667,1.95,1.571,1.97,3.27,4.38,1,3,2,1,1,30,1,6,3
158,58,90,131,0.0,2.5,1.7,2.22,3.63,5.53,2,3,2,1,1,30,1,6,3
159,59,86,161,1.667,1.0,1.429,2.28,3.94,5.64,3,3,2,1,1,30,1,6,3
166,66,85,159,3.333,2.7,1.633,2.2,4.07,5.15,4,3,2,1,1,30,1,6,3
168,68,84,132,1.667,2.0,1.289,2.12,3.49,4.75,5,3,2,1,1,30,1,6,3
166,66,62,112,1.111,1.7,1.311,2.21,5.72,5.31,6,3,2,1,1,30,1,6,3
175,77,96,131,0.0,1.8,1.952,2.06,3.57,4.47,7,3,2,1,1,30,1,6,3
165,65,87,165,3.333,1.9,3.533,2.16,3.93,5.19,8,3,2,1,1,30,1,6,3
157,58,91,155,1.667,0.0,3.2,2.28,3.71,5.93,9,3,2,1,1,30,1,6,3
159,59,82,163,1.111,3.0,2.0,2.28,4.25,5.83,10,3,2,1,1,30,1,6,3
162,62,90,143,1.111,4.4,1.9,2.22,3.1,5.31,11,3,2,1,1,30,1,6,3
177,77,86,120,3.333,1.933,1.233,2.02,4.04,4.41,12,3,2,1,1,30,1,6,3
163,64,83,141,3.333,1.8,1.6,2.25,4.04,5.19,13,3,2,1,1,30,1,6,3
172,72,88,171,1.111,1.7,1.333,2.12,3.84,4.56,14,3,2,1,1,30,1,6,3
166,66,92,156,1.667,1.2,1.044,2.2,3.7,5.29,15,3,2,1,1,30,1,6,3
156,56,75,153,0.833,3.6,2.033,2.34,4.54,6.09,16,3,2,1,1,30,1,6,3
175,75,88,154,3.333,0.0,1.9,2.09,3.91,4.55,17,3,2,1,1,30,1,6,3
174,78,101,181,1.111,1.4,1.833,2.05,3.44,4.52,18,3,2,1,1,30,1,6,3
171,71,87,159,0.0,1.1,1.222,2.12,4.03,4.83,19,3,2,1,1,30,1,6,3
160,61,89,132,1.111,1.4,1.867,2.21,3.59,5.48,0,3,2,1,1,30,1,7,2
162,63,95,181,1.111,4.1,1.033,2.2,3.46,5.11,1,3,2,1,1,30,1,7,2
187,88,113,181,1.5,1.0,2.208,1.95,3.01,3.91,2,3,2,1,1,30,1,7,2
163,64,78,107,1.111,1.4,2.533,2.19,4.48,5.32,3,3,2,1,1,30,1,7,2
160,60,77,138,1.111,1.333,1.633,2.27,4.49,5.66,4,3,2,1,1,30,1,7,2
173,73,111,167,1.667,1.333,2.4,2.1,3.11,4.67,5,3,2,1,1,30,1,7,2
156,56,86,165,1.667,2.1,1.733,2.32,4.04,5.91,6,3,2,1,1,30,1,7,2
165,65,98,119,3.333,3.6,2.867,2.18,3.48,5.2,7,3,2,1,1,30,1,7,2
165,65,68,123,1.667,2.2,1.933,2.21,5.19,5.25,8,3,2,1,1,30,1,7,2
165,65,94,170,1.667,0.0,1.9,2.15,3.26,5.03,9,3,2,1,1,30,1,7,2
151,51,77,125,1.667,1.8,2.867,2.39,4.53,6.38,10,3,2,1,1,30,1,7,2
170,71,95,172,0.833,2.0,3.733,2.14,3.62,4.9,11,3,2,1,1,30,1,7,2
156,56,92,142,1.667,1.3,2.267,2.32,3.51,6.15,12,3,2,1,1,30,1,7,2
170,71,85,160,3.333,1.267,1.9,2.12,3.55,4.77,13,3,2,1,1,30,1,7,2
168,68,80,157,1.111,1.4,2.0,2.18,4.24,5.12,14,3,2,1,1,30,1,7,2
166,66,79,140,0.0,1.7,1.222,2.19,3.97,5.25,15,3,2,1,1,30,1,7,2
163,63,92,136,1.667,2.3,1.467,2.2,3.68,5.37,16,3,2,1,1,30,1,7,2
176,76,111,173,3.333,2.25,2.067,2.03,2.96,4.4,17,3,2,1,1,30,1,7,2
163,63,90,131,1.667,2.3,1.7,2.21,3.71,5.19,18,3,2,1,1,30,1,7,2
174,75,87,142,1.667,1.933,1.679,2.1,3.65,4.65,19,3,2,1,1,30,1,7,2
166,66,82,153,1.667,0.95,1.267,2.18,4.2,5.11,0,3,2,1,1,30,1,7,3
153,53,80,137,3.333,6.4,2.267,2.38,4.32,6.29,1,3,2,1,1,30,1,7,3
162,62,85,142,1.111,1.6,1.8,2.24,3.94,5.31,2,3,2,1,1,30,1,7,3
181,81,115,214,1.111,6.6,1.3,1.98,2.88,4.2,3,3,2,1,1,30,1,7,3
165,66,83,169,1.667,2.2,1.119,2.22,4.18,5.2,4,3,2,1,1,30,1,7,3
169,69,77,148,1.667,2.0,1.8,2.17,4.49,4.99,5,3,2,1,1,30,1,7,3
167,67,92,164,3.333,1.3,2.4,2.12,3.29,4.94,6,3,2,1,1,30,1,7,3
171,71,95,153,1.667,1.25,1.133,2.14,3.68,5.0,7,3,2,1,1,30,1,7,3
169,69,88,143,1.111,1.267,1.8,2.14,3.86,4.91,8,3,2,1,1,30,1,7,3
